tweet_id,cleaned_text,text,topic,topic_str,topic_sortedc_str
1.47E+18,#royalmail Where's my parcel becoming a joke now ,#royalmail Where's my parcel becoming a joke now https://t.co/hjLHL13hce,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"@blacksmoke1033 Yes!

1. Local collection from post box changed to a non-specific time - so no more parcel drop offs at post box.

2. So arranged a paid for #RoyalMail home collection. 
They picked up x3 days after booked appointed time.

They said no one home. 
I was.
Have you seen my doorbell? ","@blacksmoke1033 Yes!

1. Local collection from post box changed to a non-specific time - so no more parcel drop offs at post box.

2. So arranged a paid for #RoyalMail home collection. 
They picked up x3 days after booked appointed time.

They said no one home. 
I was.
Have you seen my doorbell? https://t.co/RYXctk3DDd","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,@antisyzygy Thats the real reason for less cards being sent throughout the year  #royalmail,@antisyzygy Thats the real reason for less cards being sent throughout the year  #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,Think my parcel man must have shit bed this morning 7.30 😳#royalmail,Think my parcel man must have shit bed this morning 7.30 😳#royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"#royalmail @RoyalMail Devastated today Thursday 9 Dec first delivery since Friday 3 Dec, significant birthday on 5th no cards, parcels until today. 6 cards had first class stamps. If you cant provide anything like a first class service dont take the money, no excuses accepted","#royalmail @RoyalMail Devastated today Thursday 9 Dec first delivery since Friday 3 Dec, significant birthday on 5th no cards, parcels until today. 6 cards had first class stamps. If you cant provide anything like a first class service dont take the money, no excuses accepted","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,how can the postie deliver to one side of road and not other ? #royalmail #post,how can the postie deliver to one side of road and not other ? #royalmail #post,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"BBC News - #RoyalMail staff absences double levels of 2018
","BBC News - #RoyalMail staff absences double levels of 2018
https://t.co/eSrF0555lg","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,#RoyalMail staff absences almost double levels of 2018 - these privatised companies  🙄  ,#RoyalMail staff absences almost double levels of 2018 - these privatised companies  🙄  https://t.co/4EN1hWOuc3,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,@arleneseesit #royalmail is dire right now,@arleneseesit #royalmail is dire right now,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,Today’s just saying #royalmail #cwu ,Today’s just saying #royalmail #cwu https://t.co/LIqZZGB4xb,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,These festive post box toppers will have you in stitches #royalmail #snailmail ,These festive post box toppers will have you in stitches #royalmail #snailmail https://t.co/A4Ob0y3JAE,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,Can't wait till the afternoon of the 24th of December to unwind ready for our two days off christmas break  thats royal mail the Queens soldiers at your service and im lucky godbless emergency services who dont stop  #royalmail #Emergencyservices,Can't wait till the afternoon of the 24th of December to unwind ready for our two days off christmas break  thats royal mail the Queens soldiers at your service and im lucky godbless emergency services who dont stop  #royalmail #Emergencyservices,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"@Hermesparcels why use #hermes, 3rd parcel delivered by your company and yet again as before I have another video of your #delivery man simply throwing what is a bottle of perfume over our gate! Perfume box damaged #hermes #xmas #dhl #amazon #royalmail","@Hermesparcels why use #hermes, 3rd parcel delivered by your company and yet again as before I have another video of your #delivery man simply throwing what is a bottle of perfume over our gate! Perfume box damaged #hermes #xmas #dhl #amazon #royalmail","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,#RoyalMail are “in” ,#RoyalMail are “in” https://t.co/R4Y9BSgOSy,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"Credit where credit is due @RoyalMail posted a parcel 2nd class, on Friday morning, from my village post office. I had a message to say it had been delivered 👍 #parcel #christmas #royalmail #postoffice","Credit where credit is due @RoyalMail posted a parcel 2nd class, on Friday morning, from my village post office. I had a message to say it had been delivered 👍 #parcel #christmas #royalmail #postoffice","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,#RoyalMail providing an absolutely archaic service.,#RoyalMail providing an absolutely archaic service.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"#royalmail #Theft #courier 
Royal mail came to deliver a parcel then steals my letter ","#royalmail #Theft #courier 
Royal mail came to deliver a parcel then steals my letter https://t.co/SbsT52Tnrm","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,@k1482 That sigh of relief when I know my package will be delivered by my local reliable #RoyalMail postie who knows our address and passes here every day anyway.,@k1482 That sigh of relief when I know my package will be delivered by my local reliable #RoyalMail postie who knows our address and passes here every day anyway.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"I mean yeah supplychain is bad n etc but what's the excuse for a shipment being stuck at #Langley HWDC Customs hub since 01 December? 

16 bloody days?
 I could drive up there n get it... ","I mean yeah supplychain is bad n etc but what's the excuse for a shipment being stuck at #Langley HWDC Customs hub since 01 December? 

16 bloody days?
 I could drive up there n get it... https://t.co/e9gq5Jyb2J","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"#royalmail @RoyalMail after at least 3 MONTHS of NO service in this area, endless ph. calls &amp; comms with MP where they claim endless sickness &amp; *training new people*...they leave a damn card for 2 parcels.
 
Nobody knocked
no time on card so written ahead. 
Absolutely fuming","#royalmail @RoyalMail after at least 3 MONTHS of NO service in this area, endless ph. calls &amp; comms with MP where they claim endless sickness &amp; *training new people*...they leave a damn card for 2 parcels.
 
Nobody knocked
no time on card so written ahead. 
Absolutely fuming","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,"Postal crisis in north London: our regular postie left a few weeks ago to become a lorry driver; replacement got sick, 2nd replacement got covid &amp; now 3rd gone AWOL with our Xmas mail 😳
#royalmail #covid","Postal crisis in north London: our regular postie left a few weeks ago to become a lorry driver; replacement got sick, 2nd replacement got covid &amp; now 3rd gone AWOL with our Xmas mail 😳
#royalmail #covid","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,#royalmail does 1st class mail now mean we'll over a week for delivery?,#royalmail does 1st class mail now mean we'll over a week for delivery?,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.47E+18,I changed plans to go scotland due to covid and sent Xmas parcels by post. What a fiasco. I sent Monday by parcelforce 48hrs guaranteed. The post office accidentally gave parcel to Royal Mail and not parcelforce and now no one knows where it is 🙄#fiasco #royalmail #parcelforce,I changed plans to go scotland due to covid and sent Xmas parcels by post. What a fiasco. I sent Monday by parcelforce 48hrs guaranteed. The post office accidentally gave parcel to Royal Mail and not parcelforce and now no one knows where it is 🙄#fiasco #royalmail #parcelforce,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Why do Royal Mail do this? ,Why do Royal Mail do this? https://t.co/ymTT2rGQwo,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,#royalmail hi anyone else had no mail in CM2 area.,#royalmail hi anyone else had no mail in CM2 area.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"@GBNEWS In December 21 #royalmail agreed to deliver 900,000 lft/pcr a day on top of everything else.. no extra staff for extra work and they are closed not delivering on bank holidays.. government have created a pickle…","@GBNEWS In December 21 #royalmail agreed to deliver 900,000 lft/pcr a day on top of everything else.. no extra staff for extra work and they are closed not delivering on bank holidays.. government have created a pickle…","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"@jadenozzz You are aware that there is limited capacity with #royalmail nationally delivering a max of 900,000 kits a day..1400 sorting offices 642 boxes on average delivered a day in that area..since agreement on 17 dec..","@jadenozzz You are aware that there is limited capacity with #royalmail nationally delivering a max of 900,000 kits a day..1400 sorting offices 642 boxes on average delivered a day in that area..since agreement on 17 dec..","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"Really really disappointing performance from Royal Mail. parcel all the way from China ahead of schedule - through lots of countries, gets here to my supplier who puts in on a #royalmail 24hr service ... this was Monday its now Friday ... im not in the outback .. #fitforpurpose ?","Really really disappointing performance from Royal Mail. parcel all the way from China ahead of schedule - through lots of countries, gets here to my supplier who puts in on a #royalmail 24hr service ... this was Monday its now Friday ... im not in the outback .. #fitforpurpose ?","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Anyone else experienced postal delays over the Christmas holiday? Recieved about a dozen cards today posted 21st. Our postman told us not the usual casual recruitment as previous years. #royalmail,Anyone else experienced postal delays over the Christmas holiday? Recieved about a dozen cards today posted 21st. Our postman told us not the usual casual recruitment as previous years. #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"So royal mail says they don't deliver on new years day so they sent me this on thier tracking... I was in my living room facing the front door... door bell working and everything no postman arrived are they ninjas?
#royalmail @RoyalMailHelp @RoyalMail ","So royal mail says they don't deliver on new years day so they sent me this on thier tracking... I was in my living room facing the front door... door bell working and everything no postman arrived are they ninjas?
#royalmail @RoyalMailHelp @RoyalMail https://t.co/CcjcDEZORL","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"the #RoyalMail have resulted in 5 of my ebay orders for Xmas not arriving and meant people had to give me reufnds for items they posted and lost.
the royal mail...just thieves in postmans jumpers.

thieves? chop off their hands, scum.","the #RoyalMail have resulted in 5 of my ebay orders for Xmas not arriving and meant people had to give me reufnds for items they posted and lost.
the royal mail...just thieves in postmans jumpers.

thieves? chop off their hands, scum.","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Quick update on the 'Wahala' book blog tour my review will be delayed as #RoyalMail are late with my delivery 🙄 ,Quick update on the 'Wahala' book blog tour my review will be delayed as #RoyalMail are late with my delivery 🙄 https://t.co/g93VdwnOCS,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,When did you last send something through the #royalmail or #postal service?,When did you last send something through the #royalmail or #postal service?,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Are #RoyalMail farming their parcel delivery service out to #Yodel? #Lush ,Are #RoyalMail farming their parcel delivery service out to #Yodel? #Lush https://t.co/duueUXCWIH,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,#RoyalMail parcel service worst in the world I'd say. Tracking is non existent updated only when it's nearly at the door &amp; postman who taps quietly on the door 🙄 so its next day pick up myself now,#RoyalMail parcel service worst in the world I'd say. Tracking is non existent updated only when it's nearly at the door &amp; postman who taps quietly on the door 🙄 so its next day pick up myself now,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"Am I being unrealistic to expect a parcel that I sent #royalmail tracked returns 48,  reach its destination by now, not stuck in the mail centre since 3 jan?","Am I being unrealistic to expect a parcel that I sent #royalmail tracked returns 48,  reach its destination by now, not stuck in the mail centre since 3 jan?","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"Friends posted a card four weeks ago first class from St Helens but still no sign of it in #MANCHESTER
#royalmail @RoyalMail #MENNews","Friends posted a card four weeks ago first class from St Helens but still no sign of it in #MANCHESTER
#royalmail @RoyalMail #MENNews","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,blimey just had letter dated December 23rd arrive .... #royalmail this is why i dont post 1st class,blimey just had letter dated December 23rd arrive .... #royalmail this is why i dont post 1st class,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"Has anybody still not received #Christmas cards and expected mail deliveries?  

It seems like Royal Mail is on the point of collapse across #MANCHESTER (with M4 postcode most affected).
Bosses prioritising tracked/special deliveries, while the rest can go hang?
#royalmail ","Has anybody still not received #Christmas cards and expected mail deliveries?  

It seems like Royal Mail is on the point of collapse across #MANCHESTER (with M4 postcode most affected).
Bosses prioritising tracked/special deliveries, while the rest can go hang?
#royalmail https://t.co/Y6Zg88TAdM","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,‘Lives across from the Spar’: bizarrely labelled letter finds way to UK address  #royalmail #post,‘Lives across from the Spar’: bizarrely labelled letter finds way to UK address https://t.co/LaJhoJkQkQ #royalmail #post,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Scam email pretending to be #royalmail ,Scam email pretending to be #royalmail https://t.co/tXhNq9bxiz,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"#RoyalMail delivers letter to Co Antrim man using just his description.
","#RoyalMail delivers letter to Co Antrim man using just his description.
https://t.co/Wyj9znpbVg","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,#borisjohnson we are now a country without a postal system. #royalmail 5th world ?,#borisjohnson we are now a country without a postal system. #royalmail 5th world ?,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,@RoyalMailHelp  This I am not a happy customer ,@RoyalMailHelp  This I am not a happy customer https://t.co/HrOskL6thN,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Just received a whole stash of post (Sunday delivery!?) from #royalmail post-marked 17 December (!) but very pleased to have got @PoetrySociety winter mail out as was concerned that had ‘gone missing’ like many other items. Now to settle for a read. ,Just received a whole stash of post (Sunday delivery!?) from #royalmail post-marked 17 December (!) but very pleased to have got @PoetrySociety winter mail out as was concerned that had ‘gone missing’ like many other items. Now to settle for a read. https://t.co/PdO6DZnLsp,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"@AMinorMuddle x2 within a one minute walk, just to add - installed when the #royalmail was worthy of it's name not a shower of 💩","@AMinorMuddle x2 within a one minute walk, just to add - installed when the #royalmail was worthy of it's name not a shower of 💩","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,A month after: Thank you #Royalmail always on time 😳 very efficient ,A month after: Thank you #Royalmail always on time 😳 very efficient https://t.co/Pgwjo1bW2M,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,@Glasgow_Times I’ve had mail 2 of the last 7 days  and 5 failed attempts at delivering 2 parcels because of staffing yet my postcode isn’t on the list &amp; #royalmail  call centre say the levels of absence at the G1-G5 delivery office doesn’t reflect this lack of delivery 🤔 not a postman in sight,@Glasgow_Times I’ve had mail 2 of the last 7 days  and 5 failed attempts at delivering 2 parcels because of staffing yet my postcode isn’t on the list &amp; #royalmail  call centre say the levels of absence at the G1-G5 delivery office doesn’t reflect this lack of delivery 🤔 not a postman in sight,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,#royalmail still waiting for a 1st class package sent last Thursday.,#royalmail still waiting for a 1st class package sent last Thursday.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Look at #royalmail privatisation. Shocking postal service ever since.,Look at #royalmail privatisation. Shocking postal service ever since.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"We haven’t had any #RoyalMail post delivered since 27th Jan though I was able to collect some from the sorting office. Pity those awaiting important documents, appointment notifications etc by glacier mail.","We haven’t had any #RoyalMail post delivered since 27th Jan though I was able to collect some from the sorting office. Pity those awaiting important documents, appointment notifications etc by glacier mail.","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Ill come up there an sort through the post myself if it means I can get my post. Also are you empyting the post boxes in G5 area too? #Royalmail #post #lostpost,Ill come up there an sort through the post myself if it means I can get my post. Also are you empyting the post boxes in G5 area too? #Royalmail #post #lostpost,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,Thank you #royalmail Andover for finally delivering our postcards today they literally took you month from the date of posting! ,Thank you #royalmail Andover for finally delivering our postcards today they literally took you month from the date of posting! https://t.co/RZwZAg2SkD,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,#CharlieWatts on the #RoyalMail postage stamp. ,#CharlieWatts on the #RoyalMail postage stamp. https://t.co/ORuwAulLyK,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"Letter arrived from RoyalMail ... well no shit Sherlock, took a month long 'investigation' and me submitting CCTV evidence though because you absolutely insisted originally that you definitely delivered it here. #RoyalMail #ParcelGate ","Letter arrived from RoyalMail ... well no shit Sherlock, took a month long 'investigation' and me submitting CCTV evidence though because you absolutely insisted originally that you definitely delivered it here. #RoyalMail #ParcelGate https://t.co/0CBOeI2gu1","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,My post is catching up (fingers crossed) Fridays post came Wednesday this week a two day improvement on last few weeks #Brighton #RoyalMail advise manager working hard to rectify no end date tho,My post is catching up (fingers crossed) Fridays post came Wednesday this week a two day improvement on last few weeks #Brighton #RoyalMail advise manager working hard to rectify no end date tho,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"So #royalmail can manage to deliver an item that was only posted on Wed (48hr) But no sign of an item sent on 4th Jan... they just apologise and say delays in a few postal areas

Absolute madness.","So #royalmail can manage to deliver an item that was only posted on Wed (48hr) But no sign of an item sent on 4th Jan... they just apologise and say delays in a few postal areas

Absolute madness.","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.48E+18,"@zavvi_cs Hmm yes returned received 18th Jan #Royalmail tracking confirmed, but zavvi not received and to allow 14 days and then contact again. Your organisation is a sh*t show of epic levels!","@zavvi_cs Hmm yes returned received 18th Jan #Royalmail tracking confirmed, but zavvi not received and to allow 14 days and then contact again. Your organisation is a sh*t show of epic levels!","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,Posty delivers twice a day in London😲 #royalmail,Posty delivers twice a day in London😲 #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,".
Management posts to get their cards.

#RoyalMail  

",".
Management posts to get their cards.

#RoyalMail  

https://t.co/wTWpqITZYa","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,So the response to growing #postaldelays is to cut 700 staff #royalmail … surely you want to increase your staff clear the backlog,So the response to growing #postaldelays is to cut 700 staff #royalmail … surely you want to increase your staff clear the backlog,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,@RoyalMail postman at G42 delivery office putting my parcels in his bag but saying on @eBay that they got delivered 😡😡😡 ,@RoyalMail postman at G42 delivery office putting my parcels in his bag but saying on @eBay that they got delivered 😡😡😡 https://t.co/qvdx3SFRL2,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,Nice bit of local satire to chuckle about as I open another Christmas card 😉. #Royalmail,Nice bit of local satire to chuckle about as I open another Christmas card 😉. #Royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,Stamps join the digital world with barcodes  #RoyalMail,Stamps join the digital world with barcodes https://t.co/wAFufbWO9u #RoyalMail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,#RoyalMail adds barcodes to stamps offering digital extras ,#RoyalMail adds barcodes to stamps offering digital extras https://t.co/NZeykxeiKM,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,Anyone else down to one postal delivery a fortnight or is it just me? #RoyalMail,Anyone else down to one postal delivery a fortnight or is it just me? #RoyalMail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,#RoyalMail jumps on the bandwagon of barcoded stamps,#RoyalMail jumps on the bandwagon of barcoded stamps,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18, nobody steals our parcels we want em all #royalmail,https://t.co/Dsd1GDXjXz nobody steals our parcels we want em all #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,#royalmail posted a letter to my son with a sentimental St Christopher ( not valuable ) One year and 9 months ago - it finally got delivered today 👍 phew 😅,#royalmail posted a letter to my son with a sentimental St Christopher ( not valuable ) One year and 9 months ago - it finally got delivered today 👍 phew 😅,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,Who got all the posties baked of their nuts 😂 #royalmail,Who got all the posties baked of their nuts 😂 #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,"#royalmail
Is this a joke?? My dad's partner sent £85 worth of money and vouchers for my children and myself for Christmas. The lady in the post office stated send it recorded delivery so your covered if it goes missing. This is your reply when it actually does go missing 😡 ","#royalmail
Is this a joke?? My dad's partner sent £85 worth of money and vouchers for my children and myself for Christmas. The lady in the post office stated send it recorded delivery so your covered if it goes missing. This is your reply when it actually does go missing 😡 https://t.co/GuL73q6iWL","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,Great video showing the new #royalmail #uniform ,Great video showing the new #royalmail #uniform https://t.co/QWeMEVANUJ,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,"#royalmail
I sent a package 28th Jan, still not arrived
Obviously lost, not first time to this address either","#royalmail
I sent a package 28th Jan, still not arrived
Obviously lost, not first time to this address either","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,"Royal Mail will let you swap out the old stamps for free… #MartinLewis

","Royal Mail will let you swap out the old stamps for free… #MartinLewis

https://t.co/dozp9Olwls","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,"#Royalmail
Once again. The delivery person did not even knock. Just the note saying parcel gone back to sitting office. No wonder no one wants to use your failing service .","#Royalmail
Once again. The delivery person did not even knock. Just the note saying parcel gone back to sitting office. No wonder no one wants to use your failing service .","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,Everyone should read this through twice!!! #postagestamphike #RoyalMail,Everyone should read this through twice!!! #postagestamphike #RoyalMail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,The #horizon story just devastates me esp as an ex #royalmail employee,The #horizon story just devastates me esp as an ex #royalmail employee,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,#RoyalMail office floor files 😂 ,#RoyalMail office floor files 😂 https://t.co/fxgm28EXYI,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,Yet again another review that effects my business but really should be effecting royal fail 🤯 #royalmail ,Yet again another review that effects my business but really should be effecting royal fail 🤯 #royalmail https://t.co/dIc2IeGUFT,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,They really only know one tune ,They really only know one tune https://t.co/Sf8orAW6un,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.49E+18,So #royalmail can't deliver my #covid tests today too much wind but out block cleaner and gardener attend. Heath and safety unionised labour force  having a laugh 😂,So #royalmail can't deliver my #covid tests today too much wind but out block cleaner and gardener attend. Heath and safety unionised labour force  having a laugh 😂,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,#hermes please can you train your drivers on pushing doorbells please! #royalmail thank you for picking it up after finding it blown down the road and delivering it @hmunitedkingdom  you may want to look for an alternative courier. Royal mail or @DPDgroup are amazing ,#hermes please can you train your drivers on pushing doorbells please! #royalmail thank you for picking it up after finding it blown down the road and delivering it @hmunitedkingdom  you may want to look for an alternative courier. Royal mail or @DPDgroup are amazing https://t.co/LYvcZzaF9I,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,he’s coming home soon #ROYALMAIL,he’s coming home soon #ROYALMAIL,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,"#royalmail louise in customer service support.
Attention all… when sending a parcel if the postcode is right the name is right and the postman decided to deliver to 21 instead of 211 that’s okay !!","#royalmail louise in customer service support.
Attention all… when sending a parcel if the postcode is right the name is right and the postman decided to deliver to 21 instead of 211 that’s okay !!","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,My Postman can't read it seems!!#royalmail ,My Postman can't read it seems!!#royalmail https://t.co/oWqqdjm594,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,"#RoyalMail postie on a Sunday 

Have I missed something ?","#RoyalMail postie on a Sunday 

Have I missed something ?","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,When your get someone from Facebook marketplace to trust and understand @RoyalMail home collection and they even get they will bring a label and they don’t have to print or do anything but wrap the item up! #gamechanger #atlast #royalmail ,When your get someone from Facebook marketplace to trust and understand @RoyalMail home collection and they even get they will bring a label and they don’t have to print or do anything but wrap the item up! #gamechanger #atlast #royalmail https://t.co/GRZCYRWtpU,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,"@fbsecurity whats the use reporting. Staff @RoyalMail opened a parcel NOT address to #RoyalMail, ate hashcakes &amp; got high. Posted the vid laughing &amp; YOU think it’s NOT appropriate. If we EVER opened someone elses mail wed get CHARGED. Same as for taking drugs!¡kids watch this ƒƒs","@fbsecurity whats the use reporting. Staff @RoyalMail opened a parcel NOT address to #RoyalMail, ate hashcakes &amp; got high. Posted the vid laughing &amp; YOU think it’s NOT appropriate. If we EVER opened someone elses mail wed get CHARGED. Same as for taking drugs!¡kids watch this ƒƒs","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18, just #royalmail shooting Themselves in the foot,https://t.co/OIYeqcz32w just #royalmail shooting Themselves in the foot,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,"Ah another day another delivery, another ignorant Royal Mail postie

Question to #RoyalMail customer service why are posties not trained to look for the doorbell?

I have a big video doorbell with a nice bright yellow sticker underneath stating it records 24/7","Ah another day another delivery, another ignorant Royal Mail postie

Question to #RoyalMail customer service why are posties not trained to look for the doorbell?

I have a big video doorbell with a nice bright yellow sticker underneath stating it records 24/7","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,#Royalmail your change of address service is rubbish iam getting my mums mail and she's getting mine so iv sill got to go a swop it so ism paying for nothing,#Royalmail your change of address service is rubbish iam getting my mums mail and she's getting mine so iv sill got to go a swop it so ism paying for nothing,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.50E+18,"After 3 days of no post at all, the postie today stuffs 8 letters through the door….   

Am I just being pessimistic in thinking #RoyalMail are not delivering to folk each day as they should be 🤔.  📮","After 3 days of no post at all, the postie today stuffs 8 letters through the door….   

Am I just being pessimistic in thinking #RoyalMail are not delivering to folk each day as they should be 🤔.  📮","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
